Points_0,Points_1,Points_2,u.x_0,u.x_1,u.x_2,u.x_Magnitude
16.219,0.132675,0,1.7454,-0.118468,-0.000230038,1.74942
16.2229,0.12963,0,1.74089,-0.120446,-0.000247925,1.74505
16.2229,-0.12963,0,1.7398,0.121251,-1.55911e-05,1.74402
16.219,-0.132718,0,1.74469,0.119214,-1.47417e-05,1.74875
16.2289,0.122222,0,1.7297,-0.12309,-0.000320116,1.73408
16.2299,0.120653,0,1.72738,-0.12382,-0.000255948,1.73181
16.2332,0.114815,0,1.71533,-0.122582,-9.28256e-05,1.71971
16.2332,-0.114815,0,1.71419,0.123053,-0.000110419,1.7186
16.2299,-0.12083,0,1.72649,0.124614,-5.04861e-05,1.73098
16.229,-0.122222,0,1.72857,0.123982,-4.50543e-05,1.73301
16.2386,0.107407,0,1.70501,-0.124201,2.52074e-05,1.70953
16.2409,0.105325,0,1.70281,-0.124943,9.40073e-05,1.70739
16.2455,0.1,0,1.69223,-0.121506,0.000214912,1.69659
16.2455,-0.1,0,1.69165,0.121333,-5.55797e-05,1.696
16.2409,-0.105393,0,1.70223,0.124805,-7.93785e-05,1.7068
16.2387,-0.107407,0,1.70425,0.124242,-9.09425e-05,1.70877
16.2492,0.0925926,0,1.68046,-0.118347,7.1023e-05,1.68462
16.2519,0.0895041,0,1.67906,-0.117233,3.1592e-05,1.68315
16.2554,0.0851852,0,1.67769,-0.112298,7.47942e-05,1.68144
16.2546,-0.0851852,0,1.67429,0.111912,-0.000102181,1.67803
16.2519,-0.0888982,0,1.67645,0.116135,-0.000112265,1.68047
16.2493,-0.0925926,0,1.67996,0.118078,-0.000113943,1.68411
16.2625,0.062963,0,1.64673,-0.0897095,-6.70662e-06,1.64917
16.2629,0.0624361,0,1.64702,-0.0890724,-4.02035e-06,1.64942
16.2581,0.0703704,0,1.6482,-0.0981241,-5.30098e-05,1.65112
16.2581,0.0777778,0,1.66246,-0.103832,-2.64047e-05,1.6657
16.2669,0.0555556,0,1.64477,-0.0792455,-4.44253e-06,1.64667
16.2669,-0.0555556,0,1.64411,0.0794883,-5.08669e-05,1.64603
16.2629,-0.0625542,0,1.64707,0.0893896,-6.96833e-05,1.64949
16.2626,-0.062963,0,1.64689,0.0898625,-7.08278e-05,1.64934
16.2581,-0.0703704,0,1.6484,0.0979082,-9.32877e-05,1.6513
16.2581,-0.0777778,0,1.66433,0.104183,-9.80133e-05,1.66758
16.2701,0.0259259,0,1.61523,-0.0383464,-0.00046336,1.61569
16.2713,0.0185185,0,1.61575,-0.0272751,-0.000253553,1.61598
16.2688,0.0333333,0,1.61774,-0.0495855,-0.00039974,1.6185
16.2684,0.0407407,0,1.6211,-0.0596926,-0.000123665,1.62219
16.2719,0.0111111,0,1.61383,-0.0171515,-8.82692e-05,1.61392
16.2727,0.00774258,0,1.61448,-0.0119375,-0.000137865,1.61452
16.2683,0.0481481,0,1.63484,-0.0697649,-5.09205e-06,1.63633
16.2726,-0.00739425,0,1.61489,0.0109112,0.00022361,1.61493
16.2718,-0.0037037,0,1.61219,0.00538568,8.56169e-05,1.61219
16.2727,-0.000356618,0,1.61371,0.000435538,-4.47207e-05,1.61371
16.2727,-0.0150346,0,1.61519,0.0222904,0.000331075,1.61534
16.2737,-0.0111111,0,1.61822,0.016521,0.000343235,1.6183
16.2726,-0.00755905,0,1.61493,0.0111474,0.000232139,1.61496
16.2726,-0.0151994,0,1.61522,0.0225382,0.000330711,1.61538
16.272,-0.0185185,0,1.6141,0.0274794,0.00032099,1.61434
16.2702,-0.0259259,0,1.61789,0.037694,0.000103023,1.61833
16.2685,-0.0333333,0,1.61419,0.0496093,6.5629e-05,1.61495
16.2686,-0.0407407,0,1.62017,0.0594869,9.22048e-05,1.62126
16.2683,-0.0481481,0,1.63379,0.0699999,0.000148478,1.63529
16.2728,0.00758345,0,1.61465,-0.0116852,-0.000136347,1.61469
16.2739,0.00467851,0,1.616,-0.00716245,-0.000146944,1.61601
16.2728,-0.000203539,0,1.61389,0.000204071,-4.47275e-05,1.61389
16.2739,0.00270397,0,1.61588,-0.00411948,-0.000123568,1.61588
16.2745,0.0037037,0,1.61661,-0.0056206,-0.000168598,1.61662
